datetime;day;hour;close_current;open_current;move_down;move_up;percent;percent_10;in_1;in_2;in_3;in_4;in_5;in_6;in_7;in_8;in_9;in_10;in_11;in_12;in_13;in_14;in_15;in_16;in_17;in_18;in_19;in_20;in_21;in_22;in_23;in_24;in_25;in_26;in_27;in_28;in_29;in_30;in_31;in_32;in_33;in_34;in_35;in_36;in_37;in_38;in_39;in_40;in_41;in_42;in_43;in_44;in_45;in_46;in_47;in_48;in_49;in_50;in_51;in_52;in_53;in_54;in_55;in_56;in_57;in_58;in_59;in_60;in_61;in_62;in_63;in_64;in_65;in_66;in_67;in_68;in_69;in_70;in_71;in_72;in_73;in_74;in_75;in_76;in_77;in_78;in_79;in_80;in_81;in_82;in_83;in_84;in_85;in_86;in_87;in_88;in_89;in_90;in_91;in_92;in_93;in_94;in_95;in_96;in_97;in_98;in_99;in_100;in_101;in_102;in_103;in_104;in_105;in_106;in_107;in_108;in_109;in_110;in_111;in_112;in_113;in_114;in_115;in_116;in_117;in_118;in_119;in_120;in_121;in_122;in_123;in_124;in_125;in_126;in_127;in_128;in_129;in_130;in_131;in_132;in_133;in_134;in_135;in_136;in_137;in_138;in_139;in_140;in_141;in_142;in_143;in_144;in_145;in_146;in_147;in_148;in_149;in_150;in_151;in_152;in_153;in_154;in_155;in_156;in_157;in_158;in_159;in_160;in_161;in_162;in_163;in_164;in_165;in_166;in_167;in_168;in_169;in_170
2018.01.16 00:00;2;0;13.2000;19.4380;0.4912;0.0005;-0.3209;-0.3209;-0.02;0.39;0.21;-0.04;-0.02;45.35;0.04;-1.95;0;0;-1.70;0;0;0;0;0;1;-0.04;0.20;0.26;0.01;0.02;47.30;0.06;-3.25;0;0;-1.42;0;0;0;0;0;1;0.00;0.10;0.86;-0.09;-0.02;50.54;-0.00;0.25;0;0;-0.73;0;0;0;0;0;0;-0.09;0.10;0.35;-0.01;-0.10;50.30;0.14;-8.40;0;0;-0.81;0;0;0;0;0;0;0.04;0.34;0.13;0.06;0.06;58.70;-0.05;2.84;0;0;0.83;0;0;0;0;0;0;-0.05;0.66;0.08;0.05;0.04;65.09;0.06;-3.94;0;0;0.93;0;0;0;0;0;0;-0.07;0.02;0.58;-0.06;-0.13;69.03;0.08;-5.94;0;0;1.20;0;0;1;0;0;0;-0.01;0.53;0.40;-0.07;0.10;74.98;0.01;-0.67;1;0;1.57;0;0;1;0;0;0;0.05;0.49;0.33;0.09;0.40;75.65;-0.02;1.22;1;0;1.77;0;0;1;0;0;0;0.21;0.20;0.41;0.32;-0.06;74.44;-0.08;5.31;1;0;1.83;0;0;1;0;0;0;
2018.01.17 00:00;3;0;14.2000;13.0260;0.2784;0.2053;0.0901;0.0901;-0.05;0.05;0.78;-0.07;-0.17;28.68;0.05;-1.48;0;1;-2.21;0;0;0;0;1;0;-0.08;0.01;0.54;-0.06;-0.07;30.16;0.09;-3.08;0;0;-2.38;0;0;0;0;1;0;-0.05;0.04;0.65;-0.01;0.34;33.24;0.07;-2.46;0;0;-2.32;0;0;0;0;1;0;0.01;0.02;0.94;-0.11;-0.37;35.71;-0.02;0.82;0;0;-2.32;0;0;0;0;1;0;-0.10;0.23;0.12;-0.06;-0.03;34.89;0.12;-4.65;0;0;-2.84;0;0;0;0;1;0;-0.32;0.00;0.35;-0.16;-0.48;48.62;0.25;-16.47;0;0;-0.22;0;0;0;0;0;0;-0.05;0.66;0.08;0.05;0.04;65.09;0.06;-3.94;0;0;0.93;0;0;0;0;0;0;-0.07;0.02;0.58;-0.06;-0.13;69.03;0.08;-5.94;0;0;1.20;0;0;1;0;0;0;-0.01;0.53;0.40;-0.07;0.10;74.98;0.01;-0.67;1;0;1.57;0;0;1;0;0;0;0.05;0.49;0.33;0.09;0.40;75.65;-0.02;1.22;1;0;1.77;0;0;1;0;0;0;
2018.01.18 00:00;4;0;14.1400;14.1190;0.0778;0.1261;0.0015;0.0015;0.19;0.38;0.05;0.26;0.19;43.29;-0.27;9.19;0;0;-0.67;0;0;0;0;0;0;0.20;0.19;0.01;0.04;0.05;34.11;-0.43;10.21;0;0;-1.33;0;0;0;0;0;1;-0.13;0.21;0.20;-0.07;-0.16;23.89;0.11;-2.88;0;1;-2.01;0;0;0;0;1;0;-0.10;0.09;0.11;-0.05;-0.01;26.77;0.10;-2.83;0;1;-1.89;0;0;0;0;0;1;0.05;0.39;0.34;-0.05;0.04;29.59;-0.12;3.13;0;1;-1.78;0;0;0;0;0;1;0.09;0.24;0.58;-0.19;-0.05;50.80;-0.04;2.18;0;0;-0.08;0;0;0;0;0;0;-0.32;0.00;0.35;-0.16;-0.48;48.62;0.25;-16.47;0;0;-0.22;0;0;0;0;0;0;-0.05;0.66;0.08;0.05;0.04;65.09;0.06;-3.94;0;0;0.93;0;0;0;0;0;0;-0.07;0.02;0.58;-0.06;-0.13;69.03;0.08;-5.94;0;0;1.20;0;0;1;0;0;0;-0.01;0.53;0.40;-0.07;0.10;74.98;0.01;-0.67;1;0;1.57;0;0;1;0;0;0;
2018.01.19 00:00;5;0;14.9450;14.0410;0.0385;0.1025;0.0644;0.0644;-0.04;0.16;0.47;-0.01;-0.05;44.31;0.04;-2.07;0;0;-0.32;0;0;0;0;0;0;-0.02;0.03;0.66;-0.03;-0.03;46.38;0.02;-1.05;0;0;-0.21;0;0;0;0;0;0;0.02;0.50;0.24;0.05;0.08;47.43;-0.02;1.13;0;0;-0.20;0;0;0;0;0;0;0.10;0.12;0.03;-0.01;0.03;46.30;-0.12;5.07;0;0;-0.34;0;0;0;0;0;0;-0.08;0.30;0.18;-0.05;-0.05;41.23;0.07;-3.17;0;0;-0.76;0;0;0;0;0;0;0.00;0.61;0.38;0.01;0.39;50.67;0.00;-0.14;0;0;-0.12;0;0;0;0;0;0;0.09;0.24;0.58;-0.19;-0.05;50.80;-0.04;2.18;0;0;-0.08;0;0;0;0;0;0;-0.32;0.00;0.35;-0.16;-0.48;48.62;0.25;-16.47;0;0;-0.22;0;0;0;0;0;0;-0.05;0.66;0.08;0.05;0.04;65.09;0.06;-3.94;0;0;0.93;0;0;0;0;0;0;-0.07;0.02;0.58;-0.06;-0.13;69.03;0.08;-5.94;0;0;1.20;0;0;1;0;0;0;
2018.01.20 00:00;6;0;16.1710;14.9450;0.0080;0.1161;0.0820;0.0820;0.03;0.16;0.10;-0.00;0.01;48.44;-0.05;2.35;0;0;0.76;0;0;0;0;0;0;-0.01;0.49;0.23;-0.02;-0.01;46.09;0.02;-0.99;0;0;0.40;0;0;0;0;0;0;-0.02;0.44;0.22;0.02;0.01;47.08;0.03;-1.43;0;0;0.41;0;0;0;0;0;0;0.05;0.12;0.01;0.04;0.04;48.51;-0.08;3.46;0;0;0.40;0;0;0;0;0;0;0.01;0.37;0.53;-0.02;0.02;45.05;-0.01;0.48;0;0;-0.07;0;0;0;0;0;0;0.06;0.27;0.27;-0.03;0.04;52.54;-0.04;1.88;0;0;-0.02;0;0;0;0;0;0;0.00;0.61;0.38;0.01;0.39;50.67;0.00;-0.14;0;0;-0.12;0;0;0;0;0;0;0.09;0.24;0.58;-0.19;-0.05;50.80;-0.04;2.18;0;0;-0.08;0;0;0;0;0;0;-0.32;0.00;0.35;-0.16;-0.48;48.62;0.25;-16.47;0;0;-0.22;0;0;0;0;0;0;-0.05;0.66;0.08;0.05;0.04;65.09;0.06;-3.94;0;0;0.93;0;0;0;0;0;0;
2018.01.21 00:00;0;0;14.1330;16.1600;0.1934;0.0062;-0.1254;-0.1254;-0.01;0.20;0.43;-0.02;0.01;54.12;0.02;-0.88;0;0;1.15;0;0;1;0;0;0;0.03;0.40;0.01;0.05;0.03;55.00;-0.05;2.72;0;0;1.36;0;0;1;0;0;0;0.02;0.24;0.32;-0.02;-0.01;52.28;-0.02;1.26;0;0;1.13;0;0;1;0;0;0;-0.04;0.00;0.01;-0.01;0.03;51.02;0.07;-3.64;0;0;1.07;0;0;1;0;0;0;0.07;0.09;0.16;0.06;0.01;54.66;-0.10;4.90;0;0;1.63;0;0;1;0;0;0;0.08;0.27;0.06;0.08;0.10;55.33;-0.05;2.79;0;0;0.16;0;0;0;0;0;0;0.06;0.27;0.27;-0.03;0.04;52.54;-0.04;1.88;0;0;-0.02;0;0;0;0;0;0;0.00;0.61;0.38;0.01;0.39;50.67;0.00;-0.14;0;0;-0.12;0;0;0;0;0;0;0.09;0.24;0.58;-0.19;-0.05;50.80;-0.04;2.18;0;0;-0.08;0;0;0;0;0;0;-0.32;0.00;0.35;-0.16;-0.48;48.62;0.25;-16.47;0;0;-0.22;0;0;0;0;0;0;
2018.01.22 00:00;1;0;12.9100;14.1330;0.1785;0.0258;-0.0865;-0.0865;0.01;0.00;0.84;-0.00;0.02;44.83;-0.02;0.84;0;0;-1.02;0;0;0;0;0;1;0.03;0.17;0.49;-0.06;-0.04;43.99;-0.06;2.36;0;0;-1.10;0;0;0;0;0;1;-0.09;0.10;0.04;0.01;-0.04;41.63;0.13;-6.18;0;0;-1.69;0;0;0;0;0;1;0.06;0.00;0.15;-0.01;0.04;47.81;-0.10;4.53;0;0;0.04;0;0;0;0;0;0;-0.07;0.01;0.42;-0.07;-0.11;43.29;0.10;-4.96;0;0;-0.65;0;0;0;0;0;0;-0.13;0.03;0.34;-0.03;-0.12;50.07;0.10;-5.27;0;0;-0.34;0;0;0;0;0;0;0.08;0.27;0.06;0.08;0.10;55.33;-0.05;2.79;0;0;0.16;0;0;0;0;0;0;0.06;0.27;0.27;-0.03;0.04;52.54;-0.04;1.88;0;0;-0.02;0;0;0;0;0;0;0.00;0.61;0.38;0.01;0.39;50.67;0.00;-0.14;0;0;-0.12;0;0;0;0;0;0;0.09;0.24;0.58;-0.19;-0.05;50.80;-0.04;2.18;0;0;-0.08;0;0;0;0;0;0;
2018.01.23 00:00;2;0;13.1020;12.9150;0.0990;0.0763;0.0145;0.0145;0.03;0.06;0.66;0.00;-0.02;41.52;-0.07;2.75;0;0;-1.40;0;0;0;0;0;1;0.03;0.42;0.19;-0.05;0.01;38.77;-0.09;3.10;0;0;-1.90;0;0;0;0;0;1;-0.10;0.07;0.17;-0.06;-0.12;35.68;0.14;-5.99;0;0;-2.60;0;0;0;0;1;0;-0.05;0.29;0.02;0.02;-0.02;41.67;0.08;-3.63;0;0;-1.58;0;0;0;0;0;1;0.01;0.13;0.46;-0.02;0.01;45.30;-0.04;1.81;0;0;-0.85;0;0;0;0;0;0;-0.09;0.13;0.45;-0.11;-0.11;47.16;0.06;-2.90;0;0;-0.68;0;0;0;0;0;0;-0.13;0.03;0.34;-0.03;-0.12;50.07;0.10;-5.27;0;0;-0.34;0;0;0;0;0;0;0.08;0.27;0.06;0.08;0.10;55.33;-0.05;2.79;0;0;0.16;0;0;0;0;0;0;0.06;0.27;0.27;-0.03;0.04;52.54;-0.04;1.88;0;0;-0.02;0;0;0;0;0;0;0.00;0.61;0.38;0.01;0.39;50.67;0.00;-0.14;0;0;-0.12;0;0;0;0;0;0;
2018.01.24 00:00;3;0;13.8000;13.1490;0.0418;0.0875;0.0495;0.0495;-0.02;0.33;0.33;-0.02;-0.00;45.47;0.03;-1.23;0;0;-0.58;0;0;0;0;0;0;0.04;0.56;0.00;0.08;0.10;46.70;-0.07;3.21;0;0;-0.50;0;0;0;0;0;0;0.07;0.01;0.23;0.02;0.01;43.48;-0.17;6.34;0;0;-0.90;0;0;0;0;0;0;-0.01;0.42;0.39;-0.03;-0.03;37.15;0.02;-0.91;0;0;-1.61;0;0;0;0;0;1;-0.05;0.13;0.21;-0.02;-0.04;38.05;0.07;-2.84;0;0;-1.65;0;0;0;0;0;1;0.01;0.35;0.56;-0.04;0.00;47.68;-0.01;0.51;0;0;-0.73;0;0;0;0;0;0;-0.09;0.13;0.45;-0.11;-0.11;47.16;0.06;-2.90;0;0;-0.68;0;0;0;0;0;0;-0.13;0.03;0.34;-0.03;-0.12;50.07;0.10;-5.27;0;0;-0.34;0;0;0;0;0;0;0.08;0.27;0.06;0.08;0.10;55.33;-0.05;2.79;0;0;0.16;0;0;0;0;0;0;0.06;0.27;0.27;-0.03;0.04;52.54;-0.04;1.88;0;0;-0.02;0;0;0;0;0;0;
2018.01.25 00:00;4;0;13.1910;13.8000;0.0572;0.0255;-0.0441;-0.0441;0.01;0.00;0.59;0.00;0.01;50.91;-0.04;2.12;0;0;0.67;0;0;0;0;0;0;0.01;0.40;0.35;-0.03;-0.01;48.79;-0.03;1.26;0;0;0.29;0;0;0;0;0;0;-0.01;0.73;0.06;0.05;0.01;47.53;0.03;-1.50;0;0;-0.01;0;0;0;0;0;0;0.01;0.13;0.66;0.00;0.01;49.03;-0.02;0.76;0;0;0.06;0;0;0;0;0;0;-0.00;0.22;0.75;0.01;0.03;48.27;0.00;-0.23;0;0;-0.14;0;0;0;0;0;0;0.05;0.29;0.32;0.03;0.08;49.59;-0.04;1.91;0;0;-0.66;0;0;0;0;0;0;0.01;0.35;0.56;-0.04;0.00;47.68;-0.01;0.51;0;0;-0.73;0;0;0;0;0;0;-0.09;0.13;0.45;-0.11;-0.11;47.16;0.06;-2.90;0;0;-0.68;0;0;0;0;0;0;-0.13;0.03;0.34;-0.03;-0.12;50.07;0.10;-5.27;0;0;-0.34;0;0;0;0;0;0;0.08;0.27;0.06;0.08;0.10;55.33;-0.05;2.79;0;0;0.16;0;0;0;0;0;0;
2018.01.26 00:00;5;0;13.1340;13.1910;0.0895;0.0309;-0.0043;-0.0043;-0.01;0.40;0.14;0.00;0.01;45.86;0.03;-1.20;0;0;0.06;0;0;0;0;0;0;0.02;0.26;0.07;-0.00;0.00;47.06;-0.07;3.03;0;0;0.22;0;0;0;0;0;0;-0.03;0.13;0.02;-0.03;-0.03;44.04;0.07;-3.09;0;0;-0.33;0;0;0;0;0;0;-0.04;0.02;0.08;-0.02;-0.03;47.13;0.08;-4.01;0;0;0.20;0;0;0;0;0;0;-0.02;0.06;0.20;-0.00;0.02;51.14;0.05;-2.66;0;0;0.85;0;0;0;0;0;0;-0.04;0.31;0.16;-0.01;0.03;47.94;0.03;-1.65;0;0;-0.92;0;0;0;0;0;0;0.05;0.29;0.32;0.03;0.08;49.59;-0.04;1.91;0;0;-0.66;0;0;0;0;0;0;0.01;0.35;0.56;-0.04;0.00;47.68;-0.01;0.51;0;0;-0.73;0;0;0;0;0;0;-0.09;0.13;0.45;-0.11;-0.11;47.16;0.06;-2.90;0;0;-0.68;0;0;0;0;0;0;-0.13;0.03;0.34;-0.03;-0.12;50.07;0.10;-5.27;0;0;-0.34;0;0;0;0;0;0;
2018.01.27 00:00;6;0;13.3990;13.1690;0.0242;0.0290;0.0175;0.0175;0.02;0.17;0.30;-0.02;-0.00;47.60;-0.04;1.94;0;0;-0.24;0;0;0;0;0;0;-0.02;0.49;0.14;0.02;0.05;45.66;0.04;-1.76;0;0;-0.52;0;0;0;0;0;0;0.06;0.00;0.17;0.02;0.02;47.42;-0.20;7.75;0;0;-0.09;0;0;0;0;0;0;-0.03;0.08;0.43;-0.05;-0.06;39.67;0.08;-3.26;0;0;-1.53;0;0;0;0;0;1;-0.05;0.07;0.01;-0.01;-0.03;42.93;0.12;-5.67;0;0;-0.74;0;0;0;0;0;0;-0.00;0.26;0.71;-0.04;-0.08;47.78;0.00;-0.16;0;0;-1.08;0;0;0;0;0;1;-0.04;0.31;0.16;-0.01;0.03;47.94;0.03;-1.65;0;0;-0.92;0;0;0;0;0;0;0.05;0.29;0.32;0.03;0.08;49.59;-0.04;1.91;0;0;-0.66;0;0;0;0;0;0;0.01;0.35;0.56;-0.04;0.00;47.68;-0.01;0.51;0;0;-0.73;0;0;0;0;0;0;-0.09;0.13;0.45;-0.11;-0.11;47.16;0.06;-2.90;0;0;-0.68;0;0;0;0;0;0;
2018.01.28 00:00;0;0;13.7740;13.3990;0.0074;0.0466;0.0280;0.0280;0.00;0.33;0.58;-0.00;0.00;50.76;-0.01;0.27;0;0;0.27;0;0;0;0;0;0;-0.00;0.45;0.47;0.01;0.02;50.50;0.01;-0.29;0;0;0.19;0;0;0;0;0;0;0.03;0.08;0.17;0.01;0.00;50.78;-0.08;3.87;0;0;0.24;0;0;0;0;0;0;-0.02;0.22;0.31;-0.00;-0.00;46.91;0.04;-2.10;0;0;-0.70;0;0;0;0;0;0;0.02;0.33;0.02;0.00;0.01;49.01;-0.06;2.96;0;0;-0.17;0;0;0;0;0;0;0.02;0.22;0.46;-0.00;0.07;48.64;-0.02;0.86;0;0;-0.96;0;0;0;0;0;0;-0.00;0.26;0.71;-0.04;-0.08;47.78;0.00;-0.16;0;0;-1.08;0;0;0;0;0;1;-0.04;0.31;0.16;-0.01;0.03;47.94;0.03;-1.65;0;0;-0.92;0;0;0;0;0;0;0.05;0.29;0.32;0.03;0.08;49.59;-0.04;1.91;0;0;-0.66;0;0;0;0;0;0;0.01;0.35;0.56;-0.04;0.00;47.68;-0.01;0.51;0;0;-0.73;0;0;0;0;0;0;
2018.01.29 00:00;1;0;12.8150;13.7740;0.0751;0.0070;-0.0696;-0.0696;0.01;0.41;0.10;0.01;0.00;55.02;-0.03;1.75;0;0;1.45;0;0;1;0;0;0;-0.00;0.28;0.48;-0.02;-0.00;53.27;0.01;-0.66;0;0;1.04;0;0;1;0;0;0;-0.01;0.58;0.27;0.01;-0.00;53.93;0.02;-1.03;0;0;0.99;0;0;0;0;0;0;-0.00;0.54;0.45;-0.00;0.02;54.96;0.00;0.00;0;0;1.14;0;0;1;0;0;0;0.03;0.36;0.02;0.04;0.01;54.96;-0.09;4.56;0;0;1.20;0;0;1;0;0;0;0.03;0.35;0.14;0.03;0.04;49.90;-0.03;1.26;0;0;-0.78;0;0;0;0;0;0;0.02;0.22;0.46;-0.00;0.07;48.64;-0.02;0.86;0;0;-0.96;0;0;0;0;0;0;-0.00;0.26;0.71;-0.04;-0.08;47.78;0.00;-0.16;0;0;-1.08;0;0;0;0;0;1;-0.04;0.31;0.16;-0.01;0.03;47.94;0.03;-1.65;0;0;-0.92;0;0;0;0;0;0;0.05;0.29;0.32;0.03;0.08;49.59;-0.04;1.91;0;0;-0.66;0;0;0;0;0;0;
2018.01.30 00:00;2;0;11.4750;12.8300;0.1341;0.0117;-0.1056;-0.1056;-0.01;0.31;0.22;-0.00;-0.02;41.69;0.05;-2.26;0;0;-1.24;0;0;0;0;0;1;-0.01;0.00;0.19;-0.00;0.00;43.95;0.05;-2.39;0;0;-0.77;0;0;0;0;0;0;0.01;0.14;0.31;-0.01;0.00;46.34;-0.06;2.80;0;0;-0.34;0;0;0;0;0;0;-0.01;0.50;0.28;-0.02;-0.01;43.54;0.02;-1.11;0;0;-0.83;0;0;0;0;0;0;-0.03;0.29;0.07;-0.02;-0.02;44.65;0.09;-4.38;0;0;-0.64;0;0;0;0;0;0;-0.07;0.08;0.07;-0.01;-0.04;46.75;0.06;-3.15;0;0;-0.99;0;0;0;0;0;0;0.03;0.35;0.14;0.03;0.04;49.90;-0.03;1.26;0;0;-0.78;0;0;0;0;0;0;0.02;0.22;0.46;-0.00;0.07;48.64;-0.02;0.86;0;0;-0.96;0;0;0;0;0;0;-0.00;0.26;0.71;-0.04;-0.08;47.78;0.00;-0.16;0;0;-1.08;0;0;0;0;0;1;-0.04;0.31;0.16;-0.01;0.03;47.94;0.03;-1.65;0;0;-0.92;0;0;0;0;0;0;
2018.01.31 00:00;3;0;11.3130;11.4600;0.0791;0.0077;-0.0128;-0.0128;-0.03;0.33;0.22;0.00;0.02;28.81;0.09;-2.69;0;1;-2.29;0;0;0;0;1;0;0.01;0.26;0.66;-0.05;-0.03;31.50;-0.05;1.49;0;0;-2.27;0;0;0;0;1;0;-0.06;0.09;0.18;-0.01;-0.07;30.01;0.21;-8.10;0;0;-2.86;0;0;0;0;1;0;-0.01;0.37;0.36;0.00;-0.01;38.11;0.03;-1.24;0;0;-1.86;0;0;0;0;0;1;0.01;0.52;0.04;-0.02;0.02;39.35;-0.06;2.09;0;0;-1.79;0;0;0;0;0;1;-0.11;0.08;0.20;-0.06;-0.13;42.70;0.09;-4.05;0;0;-1.28;0;0;0;0;0;1;-0.07;0.08;0.07;-0.01;-0.04;46.75;0.06;-3.15;0;0;-0.99;0;0;0;0;0;0;0.03;0.35;0.14;0.03;0.04;49.90;-0.03;1.26;0;0;-0.78;0;0;0;0;0;0;0.02;0.22;0.46;-0.00;0.07;48.64;-0.02;0.86;0;0;-0.96;0;0;0;0;0;0;-0.00;0.26;0.71;-0.04;-0.08;47.78;0.00;-0.16;0;0;-1.08;0;0;0;0;0;1;
2018.02.01 00:00;4;0;9.5140;11.3130;0.2372;0.0121;-0.1590;-0.1590;0.03;0.00;0.18;0.03;0.03;35.14;-0.28;7.65;0;0;-1.10;0;0;0;0;0;1;0.01;0.07;0.60;-0.03;-0.01;27.49;-0.14;3.39;0;1;-1.56;0;0;0;0;0;1;-0.04;0.19;0.19;-0.01;-0.03;24.10;0.13;-3.48;0;1;-1.90;0;0;0;0;0;1;-0.01;0.39;0.42;0.00;0.02;27.58;0.03;-0.77;0;1;-1.71;0;0;0;0;0;1;0.01;0.29;0.59;-0.00;0.01;28.36;-0.05;1.34;0;1;-1.84;0;0;0;0;0;1;-0.01;0.09;0.76;-0.11;-0.05;42.22;0.01;-0.48;0;0;-1.21;0;0;0;0;0;1;-0.11;0.08;0.20;-0.06;-0.13;42.70;0.09;-4.05;0;0;-1.28;0;0;0;0;0;1;-0.07;0.08;0.07;-0.01;-0.04;46.75;0.06;-3.15;0;0;-0.99;0;0;0;0;0;0;0.03;0.35;0.14;0.03;0.04;49.90;-0.03;1.26;0;0;-0.78;0;0;0;0;0;0;0.02;0.22;0.46;-0.00;0.07;48.64;-0.02;0.86;0;0;-0.96;0;0;0;0;0;0;
2018.02.02 00:00;5;0;9.7480;9.5140;0.2327;0.1298;0.0246;0.0246;0.06;0.31;0.25;0.03;-0.03;28.24;-0.54;9.86;0;1;-1.63;0;0;0;0;0;1;-0.07;0.00;0.07;-0.04;-0.05;18.37;0.14;-3.11;0;1;-2.31;0;0;0;0;1;0;-0.03;0.18;0.32;-0.08;-0.03;21.49;0.08;-1.75;0;1;-2.10;0;0;0;0;1;0;-0.09;0.00;0.19;-0.04;-0.10;23.24;0.23;-7.01;0;1;-2.06;0;0;0;0;1;0;-0.03;0.24;0.07;-0.01;-0.02;30.25;0.10;-3.28;0;0;-1.37;0;0;0;0;0;1;-0.16;0.05;0.31;-0.01;-0.18;37.25;0.12;-4.97;0;0;-1.55;0;0;0;0;0;1;-0.01;0.09;0.76;-0.11;-0.05;42.22;0.01;-0.48;0;0;-1.21;0;0;0;0;0;1;-0.11;0.08;0.20;-0.06;-0.13;42.70;0.09;-4.05;0;0;-1.28;0;0;0;0;0;1;-0.07;0.08;0.07;-0.01;-0.04;46.75;0.06;-3.15;0;0;-0.99;0;0;0;0;0;0;0.03;0.35;0.14;0.03;0.04;49.90;-0.03;1.26;0;0;-0.78;0;0;0;0;0;0;
2018.02.03 00:00;6;0;9.7250;9.7490;0.1197;0.0621;-0.0025;-0.0025;0.03;0.31;0.35;-0.07;0.01;42.90;-0.06;2.31;0;0;-0.56;0;0;0;0;0;0;-0.04;0.53;0.24;0.09;0.25;40.59;0.06;-2.47;0;0;-0.83;0;0;0;0;0;0;0.24;0.00;0.25;0.15;-0.07;43.06;-1.12;22.73;0;0;-0.61;0;0;0;0;0;0;-0.08;0.00;0.10;-0.04;-0.04;20.33;0.13;-3.04;0;1;-2.11;0;0;0;0;1;0;-0.03;0.13;0.56;-0.06;-0.05;23.38;0.05;-1.28;0;1;-1.89;0;0;0;0;0;1;0.02;0.29;0.64;-0.06;-0.15;38.27;-0.03;1.02;0;0;-1.38;0;0;0;0;0;1;-0.16;0.05;0.31;-0.01;-0.18;37.25;0.12;-4.97;0;0;-1.55;0;0;0;0;0;1;-0.01;0.09;0.76;-0.11;-0.05;42.22;0.01;-0.48;0;0;-1.21;0;0;0;0;0;1;-0.11;0.08;0.20;-0.06;-0.13;42.70;0.09;-4.05;0;0;-1.28;0;0;0;0;0;1;-0.07;0.08;0.07;-0.01;-0.04;46.75;0.06;-3.15;0;0;-0.99;0;0;0;0;0;0;
2018.02.04 00:00;0;0;8.3510;9.7500;0.1783;0.0003;-0.1435;-0.1435;-0.03;0.28;0.34;0.01;-0.00;45.63;0.04;-1.72;0;0;-0.12;0;0;0;0;0;0;0.03;0.22;0.34;-0.03;-0.01;47.35;-0.04;2.04;0;0;0.05;0;0;0;0;0;0;-0.03;0.56;0.09;0.04;0.07;45.31;0.04;-1.72;0;0;-0.26;0;0;0;0;0;0;0.07;0.03;0.34;0.04;0.05;47.03;-0.12;4.93;0;0;-0.08;0;0;0;0;0;0;0.07;0.22;0.16;-0.03;0.00;42.10;-0.14;5.25;0;0;-0.71;0;0;0;0;0;0;-0.00;0.34;0.65;-0.04;0.18;38.20;0.00;-0.07;0;0;-1.34;0;0;0;0;0;1;0.02;0.29;0.64;-0.06;-0.15;38.27;-0.03;1.02;0;0;-1.38;0;0;0;0;0;1;-0.16;0.05;0.31;-0.01;-0.18;37.25;0.12;-4.97;0;0;-1.55;0;0;0;0;0;1;-0.01;0.09;0.76;-0.11;-0.05;42.22;0.01;-0.48;0;0;-1.21;0;0;0;0;0;1;-0.11;0.08;0.20;-0.06;-0.13;42.70;0.09;-4.05;0;0;-1.28;0;0;0;0;0;1;
2018.02.05 00:00;1;0;6.7320;8.4000;0.2762;0.0239;-0.1986;-0.1986;-0.00;0.48;0.49;-0.01;-0.03;35.76;0.00;-0.18;0;0;-1.51;0;0;0;0;0;1;-0.02;0.52;0.17;-0.02;-0.02;35.94;0.03;-1.15;0;0;-1.52;0;0;0;0;0;1;-0.04;0.14;0.21;-0.06;-0.05;37.09;0.06;-2.52;0;0;-1.31;0;0;0;0;0;1;-0.06;0.00;0.01;-0.02;-0.05;39.60;0.10;-4.42;0;0;-0.88;0;0;0;0;0;0;-0.01;0.49;0.29;-0.00;0.02;44.02;0.01;-0.37;0;0;-0.23;0;0;0;0;0;0;-0.14;0.00;0.19;-0.06;-0.07;34.41;0.10;-3.80;0;0;-1.77;0;0;0;0;0;1;-0.00;0.34;0.65;-0.04;0.18;38.20;0.00;-0.07;0;0;-1.34;0;0;0;0;0;1;0.02;0.29;0.64;-0.06;-0.15;38.27;-0.03;1.02;0;0;-1.38;0;0;0;0;0;1;-0.16;0.05;0.31;-0.01;-0.18;37.25;0.12;-4.97;0;0;-1.55;0;0;0;0;0;1;-0.01;0.09;0.76;-0.11;-0.05;42.22;0.01;-0.48;0;0;-1.21;0;0;0;0;0;1;
2018.02.06 00:00;2;0;8.2630;6.7220;0.1784;0.2794;0.2292;0.2292;0.09;0.51;0.06;0.02;0.00;30.53;-0.33;7.61;0;0;-1.82;0;0;0;0;0;1;-0.13;0.18;0.07;-0.08;-0.09;22.92;0.16;-4.52;0;1;-2.64;0;0;0;0;1;0;-0.06;0.35;0.33;-0.02;-0.11;27.44;0.08;-2.46;0;1;-2.25;0;0;0;0;1;0;-0.07;0.10;0.00;-0.05;-0.06;29.90;0.11;-3.73;0;1;-2.12;0;0;0;0;1;0;-0.02;0.51;0.09;-0.01;0.00;33.63;0.04;-1.40;0;0;-1.63;0;0;0;0;0;1;-0.20;0.08;0.26;-0.12;-0.24;30.55;0.11;-3.85;0;0;-2.23;0;0;0;0;1;0;-0.14;0.00;0.19;-0.06;-0.07;34.41;0.10;-3.80;0;0;-1.77;0;0;0;0;0;1;-0.00;0.34;0.65;-0.04;0.18;38.20;0.00;-0.07;0;0;-1.34;0;0;0;0;0;1;0.02;0.29;0.64;-0.06;-0.15;38.27;-0.03;1.02;0;0;-1.38;0;0;0;0;0;1;-0.16;0.05;0.31;-0.01;-0.18;37.25;0.12;-4.97;0;0;-1.55;0;0;0;0;0;1;
