datetime;day;hour;close_current;open_current;move_down;move_up;percent;percent_10;in_1;in_2;in_3;in_4;in_5;in_6;in_7;in_8;in_9;in_10;in_11;in_12;in_13;in_14;in_15;in_16;in_17;in_18;in_19;in_20;in_21;in_22;in_23;in_24;in_25;in_26;in_27;in_28;in_29;in_30;in_31;in_32;in_33;in_34;in_35;in_36;in_37;in_38;in_39;in_40;in_41;in_42;in_43;in_44;in_45;in_46;in_47;in_48;in_49;in_50;in_51;in_52;in_53;in_54;in_55;in_56;in_57;in_58;in_59;in_60;in_61;in_62;in_63;in_64;in_65;in_66;in_67;in_68;in_69;in_70;in_71;in_72;in_73;in_74;in_75;in_76;in_77;in_78;in_79;in_80;in_81;in_82;in_83;in_84;in_85;in_86;in_87;in_88;in_89;in_90;in_91;in_92;in_93;in_94;in_95;in_96;in_97;in_98;in_99;in_100;in_101;in_102;in_103;in_104;in_105;in_106;in_107;in_108;in_109;in_110;in_111;in_112;in_113;in_114;in_115;in_116;in_117;in_118;in_119;in_120;in_121;in_122;in_123;in_124;in_125;in_126;in_127;in_128;in_129;in_130;in_131;in_132;in_133;in_134;in_135;in_136;in_137;in_138;in_139;in_140;in_141;in_142;in_143;in_144;in_145;in_146;in_147;in_148;in_149;in_150;in_151;in_152;in_153;in_154;in_155;in_156;in_157;in_158;in_159;in_160;in_161;in_162;in_163;in_164;in_165;in_166;in_167;in_168;in_169;in_170
2018.12.04 00:00;2;0;3951.6400;3884.7600;0.0267;0.0515;0.0172;0.0172;0.00;0.64;0.22;0.01;0.01;34.67;-0.04;1.22;0;0;-1.75;0;0;0;0;0;1;-0.00;0.39;0.49;-0.04;-0.01;33.45;0.02;-0.53;0;0;-2.09;0;0;0;0;1;0;-0.04;0.19;0.13;-0.00;-0.03;33.99;0.19;-7.84;0;0;-2.26;0;0;0;0;1;0;-0.00;0.48;0.45;0.00;-0.00;41.83;0.01;-0.31;0;0;-1.11;0;0;0;0;0;1;-0.00;0.40;0.54;-0.03;0.01;42.14;0.00;-0.13;0;0;-1.17;0;0;0;0;0;1;-0.07;0.05;0.16;-0.03;-0.07;27.88;0.12;-3.69;0;1;-1.05;0;0;0;0;0;1;-0.01;0.58;0.28;0.00;0.04;31.57;0.01;-0.41;0;0;-0.82;0;0;0;0;0;0;0.04;0.33;0.23;-0.01;0.01;31.98;-0.16;4.51;0;0;-0.86;0;0;0;0;0;0;-0.06;0.11;0.25;-0.02;-0.04;27.48;0.11;-3.23;0;1;-1.09;0;0;0;0;0;1;0.01;0.48;0.42;0.01;0.06;30.71;-0.03;0.93;0;0;-0.93;0;0;0;0;0;0;
2018.12.05 00:00;3;0;3769.8400;3950.9800;0.0521;0.0048;-0.0458;-0.0458;-0.00;0.10;0.78;-0.01;-0.01;43.00;0.01;-0.53;0;0;-0.92;0;0;0;0;0;0;-0.02;0.02;0.31;-0.01;-0.01;43.52;0.09;-4.20;0;0;-0.88;0;0;0;0;0;0;0.01;0.50;0.26;0.01;-0.00;47.72;-0.05;2.15;0;0;-0.39;0;0;0;0;0;0;-0.01;0.15;0.38;0.00;0.05;45.57;0.04;-2.00;0;0;-0.63;0;0;0;0;0;0;0.04;0.02;0.34;0.02;-0.01;47.57;-0.41;13.82;0;0;-0.39;0;0;0;0;0;0;0.02;0.44;0.34;-0.02;-0.01;30.03;-0.08;2.15;0;0;-0.90;0;0;0;0;0;0;-0.07;0.05;0.16;-0.03;-0.07;27.88;0.12;-3.69;0;1;-1.05;0;0;0;0;0;1;-0.01;0.58;0.28;0.00;0.04;31.57;0.01;-0.41;0;0;-0.82;0;0;0;0;0;0;0.04;0.33;0.23;-0.01;0.01;31.98;-0.16;4.51;0;0;-0.86;0;0;0;0;0;0;-0.06;0.11;0.25;-0.02;-0.04;27.48;0.11;-3.23;0;1;-1.09;0;0;0;0;0;1;
2018.12.06 00:00;4;0;3508.7500;3768.4400;0.0712;0.0349;-0.0689;-0.0689;-0.00;0.70;0.23;-0.01;0.00;34.73;0.01;-0.22;0;0;-1.65;0;0;0;0;0;1;-0.03;0.04;0.21;-0.01;-0.03;34.94;0.14;-5.58;0;0;-1.77;0;0;0;0;0;1;-0.01;0.10;0.42;0.00;0.00;40.52;0.06;-2.46;0;0;-1.08;0;0;0;0;0;1;0.02;0.08;0.18;0.00;0.00;42.98;-0.16;5.95;0;0;-0.85;0;0;0;0;0;0;-0.01;0.36;0.22;-0.01;-0.01;37.03;0.05;-2.03;0;0;-1.43;0;0;0;0;0;1;-0.05;0.08;0.11;-0.03;-0.01;27.64;0.08;-2.39;0;1;-1.10;0;0;0;0;0;1;0.02;0.44;0.34;-0.02;-0.01;30.03;-0.08;2.15;0;0;-0.90;0;0;0;0;0;0;-0.07;0.05;0.16;-0.03;-0.07;27.88;0.12;-3.69;0;1;-1.05;0;0;0;0;0;1;-0.01;0.58;0.28;0.00;0.04;31.57;0.01;-0.41;0;0;-0.82;0;0;0;0;0;0;0.04;0.33;0.23;-0.01;0.01;31.98;-0.16;4.51;0;0;-0.86;0;0;0;0;0;0;
2018.12.07 00:00;5;0;3403.5500;3508.7500;0.0810;0.0118;-0.0300;-0.0300;-0.05;0.04;0.04;-0.00;-0.03;26.61;0.22;-7.46;0;1;-2.86;0;0;0;0;1;0;-0.00;0.06;0.92;-0.03;-0.00;34.07;-0.01;0.23;0;0;-1.87;0;0;0;0;0;1;-0.03;0.06;0.31;-0.02;-0.04;33.84;0.16;-6.60;0;0;-2.14;0;0;0;0;1;0;-0.01;0.31;0.26;-0.00;0.03;40.44;0.06;-2.66;0;0;-1.03;0;0;0;0;0;1;0.02;0.18;0.42;0.02;-0.02;43.10;-0.23;8.19;0;0;-0.70;0;0;0;0;0;0;-0.07;0.33;0.02;-0.02;-0.07;24.62;0.11;-3.03;0;1;-1.39;0;0;0;0;0;1;-0.05;0.08;0.11;-0.03;-0.01;27.64;0.08;-2.39;0;1;-1.10;0;0;0;0;0;1;0.02;0.44;0.34;-0.02;-0.01;30.03;-0.08;2.15;0;0;-0.90;0;0;0;0;0;0;-0.07;0.05;0.16;-0.03;-0.07;27.88;0.12;-3.69;0;1;-1.05;0;0;0;0;0;1;-0.01;0.58;0.28;0.00;0.04;31.57;0.01;-0.41;0;0;-0.82;0;0;0;0;0;0;
2018.12.08 00:00;6;0;3410.9300;3403.5700;0.0533;0.0269;0.0022;0.0022;-0.03;0.01;0.46;-0.02;0.03;33.42;0.09;-3.34;0;0;-1.38;0;0;0;0;0;1;0.05;0.18;0.29;0.03;-0.03;36.76;-0.61;13.88;0;0;-1.12;0;0;0;0;0;1;-0.02;0.37;0.02;-0.00;-0.01;22.88;0.09;-2.31;0;1;-2.02;0;0;0;0;1;0;-0.00;0.47;0.52;-0.00;-0.00;25.19;0.00;-0.01;0;1;-1.98;0;0;0;0;0;1;0.01;0.61;0.06;-0.02;0.01;25.20;-0.12;2.64;0;1;-2.30;0;0;0;0;1;0;-0.03;0.13;0.55;-0.09;-0.08;23.50;0.05;-1.12;0;1;-1.46;0;0;0;0;0;1;-0.07;0.33;0.02;-0.02;-0.07;24.62;0.11;-3.03;0;1;-1.39;0;0;0;0;0;1;-0.05;0.08;0.11;-0.03;-0.01;27.64;0.08;-2.39;0;1;-1.10;0;0;0;0;0;1;0.02;0.44;0.34;-0.02;-0.01;30.03;-0.08;2.15;0;0;-0.90;0;0;0;0;0;0;-0.07;0.05;0.16;-0.03;-0.07;27.88;0.12;-3.69;0;1;-1.05;0;0;0;0;0;1;
2018.12.09 00:00;0;0;3545.3700;3411.3600;0.0051;0.0723;0.0393;0.0393;0.01;0.36;0.48;0.02;-0.02;37.13;-0.08;2.67;0;0;-0.79;0;0;0;0;0;0;0.01;0.64;0.13;0.00;0.04;34.46;-0.04;1.46;0;0;-1.02;0;0;0;0;0;1;-0.01;0.03;0.72;-0.00;-0.04;33.01;0.06;-2.09;0;0;-1.20;0;0;0;0;0;1;-0.01;0.03;0.71;-0.02;-0.01;35.10;0.02;-0.69;0;0;-1.06;0;0;0;0;0;1;-0.01;0.51;0.26;-0.00;0.00;35.79;0.02;-0.84;0;0;-1.08;0;0;0;0;0;1;0.00;0.31;0.67;-0.02;-0.00;23.76;-0.01;0.26;0;1;-1.38;0;0;0;0;0;1;-0.03;0.13;0.55;-0.09;-0.08;23.50;0.05;-1.12;0;1;-1.46;0;0;0;0;0;1;-0.07;0.33;0.02;-0.02;-0.07;24.62;0.11;-3.03;0;1;-1.39;0;0;0;0;0;1;-0.05;0.08;0.11;-0.03;-0.01;27.64;0.08;-2.39;0;1;-1.10;0;0;0;0;0;1;0.02;0.44;0.34;-0.02;-0.01;30.03;-0.08;2.15;0;0;-0.90;0;0;0;0;0;0;
2018.12.10 00:00;1;0;3432.8800;3548.4900;0.0503;0.0173;-0.0326;-0.0326;-0.01;0.31;0.31;-0.01;-0.01;48.50;0.05;-2.66;0;0;0.55;0;0;0;0;0;0;0.00;0.73;0.27;0.02;0.03;51.16;0.00;-0.01;0;0;0.60;0;0;0;0;0;0;0.04;0.06;0.06;0.03;0.01;51.17;-0.27;10.99;0;0;0.51;0;0;0;0;0;0;0.01;0.38;0.29;0.00;-0.00;40.18;-0.07;2.49;0;0;-0.40;0;0;0;0;0;0;-0.00;0.66;0.30;-0.02;-0.00;37.69;0.00;-0.11;0;0;-0.62;0;0;0;0;0;0;0.04;0.43;0.07;0.05;0.05;28.55;-0.20;4.79;0;1;-1.13;0;0;0;0;0;1;0.00;0.31;0.67;-0.02;-0.00;23.76;-0.01;0.26;0;1;-1.38;0;0;0;0;0;1;-0.03;0.13;0.55;-0.09;-0.08;23.50;0.05;-1.12;0;1;-1.46;0;0;0;0;0;1;-0.07;0.33;0.02;-0.02;-0.07;24.62;0.11;-3.03;0;1;-1.39;0;0;0;0;0;1;-0.05;0.08;0.11;-0.03;-0.01;27.64;0.08;-2.39;0;1;-1.10;0;0;0;0;0;1;
2018.12.11 00:00;2;0;3380.3900;3434.0100;0.0319;0.0134;-0.0156;-0.0156;0.01;0.24;0.33;-0.02;0.00;41.61;-0.08;2.98;0;0;-0.23;0;0;0;0;0;0;-0.01;0.61;0.22;0.00;-0.01;38.63;0.04;-1.59;0;0;-0.63;0;0;0;0;0;0;-0.02;0.04;0.15;-0.01;-0.01;40.22;0.13;-6.26;0;0;-0.25;0;0;0;0;0;0;0.00;0.27;0.56;-0.01;-0.00;46.49;-0.03;1.14;0;0;0.92;0;0;0;0;0;0;-0.01;0.06;0.35;-0.01;-0.01;45.35;0.08;-3.72;0;0;0.52;0;0;0;0;0;0;-0.03;0.26;0.26;-0.01;-0.01;27.02;0.05;-1.53;0;1;-1.44;0;0;0;0;0;1;0.04;0.43;0.07;0.05;0.05;28.55;-0.20;4.79;0;1;-1.13;0;0;0;0;0;1;0.00;0.31;0.67;-0.02;-0.00;23.76;-0.01;0.26;0;1;-1.38;0;0;0;0;0;1;-0.03;0.13;0.55;-0.09;-0.08;23.50;0.05;-1.12;0;1;-1.46;0;0;0;0;0;1;-0.07;0.33;0.02;-0.02;-0.07;24.62;0.11;-3.03;0;1;-1.39;0;0;0;0;0;1;
2018.12.12 00:00;3;0;3445.0000;3379.2300;0.0086;0.0334;0.0195;0.0195;0.00;0.78;0.06;0.01;0.01;39.60;-0.03;1.24;0;0;-0.87;0;0;0;0;0;0;0.01;0.35;0.38;-0.00;-0.01;38.36;-0.06;2.08;0;0;-1.06;0;0;0;0;0;1;-0.01;0.29;0.19;-0.01;-0.00;36.28;0.05;-1.99;0;0;-1.40;0;0;0;0;0;1;-0.01;0.25;0.29;-0.01;-0.01;38.27;0.07;-2.89;0;0;-1.05;0;0;0;0;0;1;0.00;0.71;0.17;0.01;0.00;41.17;-0.03;1.08;0;0;-0.52;0;0;0;0;0;0;-0.02;0.30;0.36;-0.04;-0.01;26.31;0.03;-0.71;0;1;-1.50;0;0;0;0;0;1;-0.03;0.26;0.26;-0.01;-0.01;27.02;0.05;-1.53;0;1;-1.44;0;0;0;0;0;1;0.04;0.43;0.07;0.05;0.05;28.55;-0.20;4.79;0;1;-1.13;0;0;0;0;0;1;0.00;0.31;0.67;-0.02;-0.00;23.76;-0.01;0.26;0;1;-1.38;0;0;0;0;0;1;-0.03;0.13;0.55;-0.09;-0.08;23.50;0.05;-1.12;0;1;-1.46;0;0;0;0;0;1;
2018.12.13 00:00;4;0;3302.0600;3446.3800;0.0554;0.0040;-0.0419;-0.0419;-0.00;0.53;0.44;-0.01;-0.00;48.05;0.00;-0.09;0;0;-0.05;0;0;0;0;0;0;-0.00;0.50;0.27;0.00;0.01;48.14;0.03;-1.59;0;0;-0.02;0;0;0;0;0;0;0.01;0.25;0.46;0.00;0.00;49.74;-0.06;2.61;0;0;0.21;0;0;0;0;0;0;0.01;0.48;0.16;0.02;0.01;47.12;-0.08;3.63;0;0;-0.10;0;0;0;0;0;0;0.01;0.29;0.09;0.01;0.00;43.49;-0.13;5.10;0;0;-0.50;0;0;0;0;0;0;0.02;0.33;0.21;0.00;0.01;28.79;-0.09;2.47;0;1;-1.23;0;0;0;0;0;1;-0.02;0.30;0.36;-0.04;-0.01;26.31;0.03;-0.71;0;1;-1.50;0;0;0;0;0;1;-0.03;0.26;0.26;-0.01;-0.01;27.02;0.05;-1.53;0;1;-1.44;0;0;0;0;0;1;0.04;0.43;0.07;0.05;0.05;28.55;-0.20;4.79;0;1;-1.13;0;0;0;0;0;1;0.00;0.31;0.67;-0.02;-0.00;23.76;-0.01;0.26;0;1;-1.38;0;0;0;0;0;1;
2018.12.14 00:00;5;0;3224.1700;3302.0600;0.0379;0.0101;-0.0236;-0.0236;-0.01;0.13;0.45;-0.02;-0.02;34.83;0.10;-3.73;0;0;-2.34;0;0;0;0;1;0;-0.02;0.08;0.20;-0.00;-0.02;38.56;0.16;-7.43;0;0;-1.62;0;0;0;0;0;1;0.01;0.36;0.04;0.00;0.00;45.99;-0.11;4.61;0;0;-0.16;0;0;0;0;0;0;-0.01;0.37;0.33;0.00;0.00;41.38;0.04;-1.95;0;0;-0.81;0;0;0;0;0;0;-0.00;0.04;0.89;-0.02;-0.01;43.33;0.01;-0.34;0;0;-0.58;0;0;0;0;0;0;-0.04;0.07;0.23;-0.01;-0.03;26.65;0.07;-2.13;0;1;-1.53;0;0;0;0;0;1;0.02;0.33;0.21;0.00;0.01;28.79;-0.09;2.47;0;1;-1.23;0;0;0;0;0;1;-0.02;0.30;0.36;-0.04;-0.01;26.31;0.03;-0.71;0;1;-1.50;0;0;0;0;0;1;-0.03;0.26;0.26;-0.01;-0.01;27.02;0.05;-1.53;0;1;-1.44;0;0;0;0;0;1;0.04;0.43;0.07;0.05;0.05;28.55;-0.20;4.79;0;1;-1.13;0;0;0;0;0;1;
2018.12.15 00:00;6;0;3211.7200;3225.1900;0.0214;0.0159;-0.0042;-0.0042;0.00;0.55;0.41;0.00;-0.01;30.26;-0.02;0.65;0;0;-1.93;0;0;0;0;0;1;-0.01;0.14;0.29;-0.01;-0.02;29.61;0.09;-3.10;0;1;-2.29;0;0;0;0;1;0;-0.01;0.45;0.07;-0.00;-0.01;32.71;0.06;-2.16;0;0;-2.07;0;0;0;0;1;0;-0.01;0.37;0.18;0.00;-0.00;34.87;0.05;-1.94;0;0;-1.92;0;0;0;0;0;1;0.01;0.32;0.17;-0.00;0.01;36.82;-0.09;3.17;0;0;-1.76;0;0;0;0;0;1;-0.02;0.21;0.30;-0.04;-0.02;25.54;0.04;-1.11;0;1;-1.59;0;0;0;0;0;1;-0.04;0.07;0.23;-0.01;-0.03;26.65;0.07;-2.13;0;1;-1.53;0;0;0;0;0;1;0.02;0.33;0.21;0.00;0.01;28.79;-0.09;2.47;0;1;-1.23;0;0;0;0;0;1;-0.02;0.30;0.36;-0.04;-0.01;26.31;0.03;-0.71;0;1;-1.50;0;0;0;0;0;1;-0.03;0.26;0.26;-0.01;-0.01;27.02;0.05;-1.53;0;1;-1.44;0;0;0;0;0;1;
2018.12.16 00:00;0;0;3228.6700;3211.7100;0.0080;0.0256;0.0053;0.0053;0.00;0.72;0.17;0.01;0.01;35.79;-0.03;0.98;0;0;-1.10;0;0;0;0;0;1;0.01;0.09;0.19;-0.00;0.00;34.81;-0.21;6.02;0;0;-1.27;0;0;0;0;0;1;-0.01;0.21;0.28;-0.01;-0.00;28.79;0.07;-2.29;0;1;-1.77;0;0;0;0;0;1;-0.01;0.14;0.48;-0.01;-0.02;31.08;0.07;-2.25;0;0;-1.67;0;0;0;0;0;1;-0.01;0.35;0.21;0.00;0.00;33.33;0.07;-2.56;0;0;-1.55;0;0;0;0;0;1;-0.00;0.43;0.46;-0.02;-0.01;25.36;0.01;-0.18;0;1;-1.50;0;0;0;0;0;1;-0.02;0.21;0.30;-0.04;-0.02;25.54;0.04;-1.11;0;1;-1.59;0;0;0;0;0;1;-0.04;0.07;0.23;-0.01;-0.03;26.65;0.07;-2.13;0;1;-1.53;0;0;0;0;0;1;0.02;0.33;0.21;0.00;0.01;28.79;-0.09;2.47;0;1;-1.23;0;0;0;0;0;1;-0.02;0.30;0.36;-0.04;-0.01;26.31;0.03;-0.71;0;1;-1.50;0;0;0;0;0;1;
2018.12.17 00:00;1;0;3509.0800;3229.2200;0.0041;0.1102;0.0867;0.0867;-0.01;0.04;0.31;-0.00;-0.00;41.20;0.07;-3.30;0;0;-0.62;0;0;0;0;0;0;0.00;0.23;0.46;-0.01;0.00;44.50;-0.05;2.14;0;0;-0.25;0;0;0;0;0;0;-0.01;0.36;0.30;0.01;-0.01;42.36;0.06;-2.89;0;0;-0.53;0;0;0;0;0;0;0.01;0.21;0.34;-0.01;-0.00;45.24;-0.06;2.38;0;0;-0.28;0;0;0;0;0;0;-0.01;0.43;0.09;0.00;0.02;42.86;0.05;-2.40;0;0;-0.55;0;0;0;0;0;0;0.01;0.60;0.24;0.01;0.01;26.13;-0.03;0.77;0;1;-1.32;0;0;0;0;0;1;-0.00;0.43;0.46;-0.02;-0.01;25.36;0.01;-0.18;0;1;-1.50;0;0;0;0;0;1;-0.02;0.21;0.30;-0.04;-0.02;25.54;0.04;-1.11;0;1;-1.59;0;0;0;0;0;1;-0.04;0.07;0.23;-0.01;-0.03;26.65;0.07;-2.13;0;1;-1.53;0;0;0;0;0;1;0.02;0.33;0.21;0.00;0.01;28.79;-0.09;2.47;0;1;-1.23;0;0;0;0;0;1;
2018.12.18 00:00;2;0;3652.9800;3509.0300;0.0241;0.0483;0.0410;0.0410;-0.01;0.43;0.33;0.00;0.02;68.40;0.05;-3.56;0;0;2.57;0;1;0;0;0;0;0.03;0.28;0.02;0.04;0.05;71.96;-0.11;7.36;1;0;3.56;1;0;0;0;0;0;0.05;0.16;0.00;0.05;0.00;64.60;-0.35;16.60;0;0;3.46;1;0;0;0;0;0;-0.00;0.48;0.48;0.00;0.01;48.00;0.00;-0.21;0;0;0.69;0;0;0;0;0;0;0.01;0.14;0.18;0.01;0.00;48.21;-0.12;5.26;0;0;0.55;0;0;0;0;0;0;0.09;0.21;0.04;0.09;0.01;37.61;-0.44;11.48;0;0;-0.48;0;0;0;0;0;0;0.01;0.60;0.24;0.01;0.01;26.13;-0.03;0.77;0;1;-1.32;0;0;0;0;0;1;-0.00;0.43;0.46;-0.02;-0.01;25.36;0.01;-0.18;0;1;-1.50;0;0;0;0;0;1;-0.02;0.21;0.30;-0.04;-0.02;25.54;0.04;-1.11;0;1;-1.59;0;0;0;0;0;1;-0.04;0.07;0.23;-0.01;-0.03;26.65;0.07;-2.13;0;1;-1.53;0;0;0;0;0;1;
2018.12.19 00:00;3;0;3662.2200;3653.0000;0.0083;0.0711;0.0025;0.0025;0.03;0.15;0.19;0.04;0.01;74.07;-0.10;6.90;1;0;2.03;0;1;0;0;0;0;0.01;0.12;0.47;-0.01;0.00;67.17;-0.03;1.74;0;0;1.50;0;0;1;0;0;0;0.01;0.63;0.16;0.02;0.01;65.43;-0.02;1.59;0;0;1.49;0;0;1;0;0;0;-0.01;0.00;0.77;-0.01;-0.02;63.83;0.04;-2.67;0;0;1.49;0;0;1;0;0;0;-0.01;0.02;0.52;-0.00;-0.00;66.50;0.05;-3.60;0;0;1.84;0;0;1;0;0;0;0.04;0.10;0.33;0.03;0.06;42.55;-0.13;4.94;0;0;-0.04;0;0;0;0;0;0;0.09;0.21;0.04;0.09;0.01;37.61;-0.44;11.48;0;0;-0.48;0;0;0;0;0;0;0.01;0.60;0.24;0.01;0.01;26.13;-0.03;0.77;0;1;-1.32;0;0;0;0;0;1;-0.00;0.43;0.46;-0.02;-0.01;25.36;0.01;-0.18;0;1;-1.50;0;0;0;0;0;1;-0.02;0.21;0.30;-0.04;-0.02;25.54;0.04;-1.11;0;1;-1.59;0;0;0;0;0;1;
2018.12.20 00:00;4;0;4049.6200;3660.0100;0.0068;0.1257;0.1065;0.1065;-0.02;0.12;0.23;-0.01;-0.03;60.93;0.13;-9.04;0;0;0.88;0;0;0;0;0;0;0.00;0.72;0.19;-0.03;0.00;69.98;-0.00;0.30;0;0;1.42;0;0;1;0;0;0;-0.02;0.48;0.15;0.02;0.01;69.67;0.11;-8.68;0;0;1.54;0;0;1;0;0;0;0.03;0.06;0.11;0.02;0.01;78.36;-0.07;4.96;1;0;2.13;0;1;0;0;0;0;-0.01;0.22;0.48;0.00;0.01;73.40;0.05;-3.95;1;0;1.76;0;0;1;0;0;0;0.00;0.86;0.10;0.06;0.06;42.86;-0.01;0.31;0;0;0.01;0;0;0;0;0;0;0.04;0.10;0.33;0.03;0.06;42.55;-0.13;4.94;0;0;-0.04;0;0;0;0;0;0;0.09;0.21;0.04;0.09;0.01;37.61;-0.44;11.48;0;0;-0.48;0;0;0;0;0;0;0.01;0.60;0.24;0.01;0.01;26.13;-0.03;0.77;0;1;-1.32;0;0;0;0;0;1;-0.00;0.43;0.46;-0.02;-0.01;25.36;0.01;-0.18;0;1;-1.50;0;0;0;0;0;1;
2018.12.21 00:00;5;0;3838.6600;4051.8600;0.0710;0.0218;-0.0526;-0.0526;0.01;0.15;0.68;-0.01;-0.03;77.19;-0.02;1.16;1;0;1.87;0;0;1;0;0;0;0.01;0.69;0.14;0.01;0.01;76.02;-0.01;0.86;1;0;1.87;0;0;1;0;0;0;0.00;0.57;0.35;-0.00;0.05;75.16;-0.00;0.35;1;0;1.92;0;0;1;0;0;0;0.06;0.27;0.00;0.09;0.02;74.81;-0.15;9.86;1;0;2.07;0;1;0;0;0;0;0.01;0.02;0.65;-0.01;0.00;64.95;-0.02;1.47;0;0;1.06;0;0;1;0;0;0;0.11;0.15;0.05;0.05;0.00;54.13;-0.26;11.27;0;0;1.20;0;0;1;0;0;0;0.00;0.86;0.10;0.06;0.06;42.86;-0.01;0.31;0;0;0.01;0;0;0;0;0;0;0.04;0.10;0.33;0.03;0.06;42.55;-0.13;4.94;0;0;-0.04;0;0;0;0;0;0;0.09;0.21;0.04;0.09;0.01;37.61;-0.44;11.48;0;0;-0.48;0;0;0;0;0;0;0.01;0.60;0.24;0.01;0.01;26.13;-0.03;0.77;0;1;-1.32;0;0;0;0;0;1;
2018.12.22 00:00;6;0;3948.9100;3840.2500;0.0144;0.0361;0.0283;0.0283;0.01;0.28;0.41;-0.03;-0.01;55.78;-0.04;2.01;0;0;0.21;0;0;0;0;0;0;-0.04;0.18;0.08;-0.02;-0.04;53.76;0.18;-11.88;0;0;0.10;0;0;0;0;0;0;-0.01;0.54;0.11;0.01;0.00;65.65;0.07;-5.31;0;0;0.90;0;0;0;0;0;0;0.00;0.35;0.57;0.00;0.01;70.96;-0.01;0.42;1;0;1.25;0;0;1;0;0;0;-0.01;0.00;0.75;-0.03;-0.02;70.54;0.05;-3.55;1;0;1.32;0;0;1;0;0;0;-0.05;0.23;0.20;0.00;0.04;48.52;0.10;-5.61;0;0;0.69;0;0;0;0;0;0;0.11;0.15;0.05;0.05;0.00;54.13;-0.26;11.27;0;0;1.20;0;0;1;0;0;0;0.00;0.86;0.10;0.06;0.06;42.86;-0.01;0.31;0;0;0.01;0;0;0;0;0;0;0.04;0.10;0.33;0.03;0.06;42.55;-0.13;4.94;0;0;-0.04;0;0;0;0;0;0;0.09;0.21;0.04;0.09;0.01;37.61;-0.44;11.48;0;0;-0.48;0;0;0;0;0;0;
2018.12.23 00:00;0;0;3929.7100;3948.9100;0.0200;0.0184;-0.0049;-0.0049;0.02;0.19;0.37;0.02;0.01;61.76;-0.08;4.39;0;0;0.68;0;0;0;0;0;0;0.01;0.11;0.38;0.00;0.00;57.37;-0.06;3.29;0;0;0.14;0;0;0;0;0;0;-0.01;0.10;0.45;-0.01;-0.01;54.07;0.07;-3.91;0;0;-0.21;0;0;0;0;0;0;0.01;0.52;0.12;0.02;0.01;57.98;-0.05;2.69;0;0;0.22;0;0;0;0;0;0;0.00;0.17;0.56;-0.01;-0.00;55.29;-0.02;1.12;0;0;0.02;0;0;0;0;0;0;0.03;0.16;0.28;-0.04;0.01;51.36;-0.06;2.84;0;0;1.08;0;0;1;0;0;0;-0.05;0.23;0.20;0.00;0.04;48.52;0.10;-5.61;0;0;0.69;0;0;0;0;0;0;0.11;0.15;0.05;0.05;0.00;54.13;-0.26;11.27;0;0;1.20;0;0;1;0;0;0;0.00;0.86;0.10;0.06;0.06;42.86;-0.01;0.31;0;0;0.01;0;0;0;0;0;0;0.04;0.10;0.33;0.03;0.06;42.55;-0.13;4.94;0;0;-0.04;0;0;0;0;0;0;
2018.12.24 00:00;1;0;4008.0100;3929.7100;0.0012;0.0683;0.0199;0.0199;-0.00;0.34;0.63;-0.00;-0.00;56.93;0.00;-0.00;0;0;-0.03;0;0;0;0;0;0;0.01;0.50;0.20;-0.01;0.01;56.93;-0.03;1.52;0;0;0.08;0;0;0;0;0;0;-0.02;0.10;0.27;-0.00;-0.02;55.41;0.13;-8.16;0;0;-0.06;0;0;0;0;0;0;0.01;0.31;0.26;0.01;-0.00;63.57;-0.04;2.15;0;0;0.86;0;0;0;0;0;0;-0.01;0.29;0.33;-0.00;0.00;61.41;0.03;-2.17;0;0;0.62;0;0;0;0;0;0;-0.00;0.48;0.39;0.01;0.02;50.83;0.01;-0.53;0;0;1.13;0;0;1;0;0;0;0.03;0.16;0.28;-0.04;0.01;51.36;-0.06;2.84;0;0;1.08;0;0;1;0;0;0;-0.05;0.23;0.20;0.00;0.04;48.52;0.10;-5.61;0;0;0.69;0;0;0;0;0;0;0.11;0.15;0.05;0.05;0.00;54.13;-0.26;11.27;0;0;1.20;0;0;1;0;0;0;0.00;0.86;0.10;0.06;0.06;42.86;-0.01;0.31;0;0;0.01;0;0;0;0;0;0;
2018.12.25 00:00;2;0;3745.7900;4010.1100;0.0907;0.0025;-0.0659;-0.0659;-0.00;0.66;0.29;-0.00;0.00;56.24;0.01;-0.37;0;0;0.58;0;0;0;0;0;0;-0.00;0.50;0.42;-0.03;-0.01;56.61;0.01;-0.69;0;0;0.64;0;0;0;0;0;0;-0.02;0.50;0.00;-0.00;-0.01;57.30;0.11;-7.06;0;0;0.72;0;0;0;0;0;0;-0.01;0.29;0.30;0.00;-0.01;64.36;0.07;-5.22;0;0;1.55;0;0;1;0;0;0;0.00;0.41;0.35;0.01;0.05;69.58;-0.01;0.87;0;0;2.26;0;1;0;0;0;0;0.02;0.70;0.02;0.04;0.01;52.95;-0.04;2.11;0;0;1.49;0;0;1;0;0;0;-0.00;0.48;0.39;0.01;0.02;50.83;0.01;-0.53;0;0;1.13;0;0;1;0;0;0;0.03;0.16;0.28;-0.04;0.01;51.36;-0.06;2.84;0;0;1.08;0;0;1;0;0;0;-0.05;0.23;0.20;0.00;0.04;48.52;0.10;-5.61;0;0;0.69;0;0;0;0;0;0;0.11;0.15;0.05;0.05;0.00;54.13;-0.26;11.27;0;0;1.20;0;0;1;0;0;0;
